kWhDelivered,effective_charging_duration_min,post_charge_duration_min,total_session_duration_min,kWh_per_min_total_session,kWh_per_min_effective_charging,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,disconnectTime_year,disconnectTime_month,disconnectTime_day,disconnectTime_hour,disconnectTime_min,disconnectTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
8.533,244.06666666666666,0.06666666666666667,244.13333333333333,0.03495221190606226,0.03496175908221797,2018,8,29,19,0,11,2018,8,29,23,4,19,2018,8,29,23,4,15
8.437,236.11666666666667,0.08333333333333333,236.2,0.03571972904318374,0.035732335709748,2018,8,29,19,5,38,2018,8,29,23,1,50,2018,8,29,23,1,45
1.506,53.65,205.78333333333333,259.43333333333334,0.005804959527174611,0.028070829450139795,2018,8,29,19,10,4,2018,8,29,23,29,30,2018,8,29,20,3,43
6.072,208.58333333333334,0.08333333333333333,208.66666666666666,0.029099041533546328,0.029110667199360767,2018,8,29,19,13,39,2018,8,29,22,42,19,2018,8,29,22,42,14
5.189,174.18333333333334,241.18333333333334,415.3666666666667,0.01249257683973999,0.029790450674576596,2018,8,29,19,24,38,2018,8,30,2,20,0,2018,8,29,22,18,49
13.876,337.1,82.78333333333333,419.8833333333333,0.03304727503671655,0.04116285968555324,2018,8,29,19,25,29,2018,8,30,2,25,22,2018,8,30,1,2,35
11.386,290.76666666666665,43.666666666666664,334.43333333333334,0.034045649357121496,0.03915854637166113,2018,8,29,19,45,26,2018,8,30,1,19,52,2018,8,30,0,36,12
4.421,129.05,0.13333333333333333,129.18333333333334,0.03422268094439427,0.03425803951956606,2018,8,29,20,26,44,2018,8,29,22,35,55,2018,8,29,22,35,47
2.851,80.56666666666666,43.36666666666667,123.93333333333334,0.023004303388918772,0.0353868431940422,2018,8,29,20,46,31,2018,8,29,22,50,27,2018,8,29,22,7,5
4.904,157.0,40.233333333333334,197.23333333333332,0.024863951326685823,0.031235668789808917,2018,8,29,21,16,51,2018,8,30,0,34,5,2018,8,29,23,53,51
4.045,110.66666666666667,0.13333333333333333,110.8,0.0365072202166065,0.03655120481927711,2018,8,29,21,21,29,2018,8,29,23,12,17,2018,8,29,23,12,9
6.127,150.6,69.36666666666666,219.96666666666667,0.027854220336414607,0.04068393094289509,2018,8,29,21,36,44,2018,8,30,1,16,42,2018,8,30,0,7,20
11.009,233.16666666666666,0.05,233.21666666666667,0.047205031086972056,0.04721515368120086,2018,8,29,21,55,39,2018,8,30,1,48,52,2018,8,30,1,48,49
2.69,60.55,71.13333333333334,131.68333333333334,0.020427793950132892,0.0444260941370768,2018,8,29,22,6,58,2018,8,30,0,18,39,2018,8,29,23,7,31
4.901,100.41666666666667,0.08333333333333333,100.5,0.04876616915422886,0.048806639004149374,2018,8,29,22,21,47,2018,8,30,0,2,17,2018,8,30,0,2,12
7.951,121.1,0.06666666666666667,121.16666666666667,0.06562035763411278,0.06565648224607762,2018,8,29,22,25,13,2018,8,30,0,26,23,2018,8,30,0,26,19
1.953,60.68333333333333,12.216666666666667,72.9,0.026790123456790122,0.03218346608074705,2018,8,29,22,54,27,2018,8,30,0,7,21,2018,8,29,23,55,8
5.069,78.66666666666667,0.08333333333333333,78.75,0.06436825396825396,0.0644364406779661,2018,8,29,22,57,54,2018,8,30,0,16,39,2018,8,30,0,16,34
4.606,82.21666666666667,0.08333333333333333,82.3,0.055965978128797084,0.056022704236772754,2018,8,29,23,37,29,2018,8,30,0,59,47,2018,8,30,0,59,42
4.893,83.98333333333333,0.08333333333333333,84.06666666666666,0.058203806502775575,0.05826155983330025,2018,8,30,0,6,43,2018,8,30,1,30,47,2018,8,30,1,30,42
13.931,161.86666666666667,689.0666666666667,850.9333333333333,0.01637143528674397,0.0860646622734761,2018,8,30,0,53,36,2018,8,30,15,4,32,2018,8,30,3,35,28
4.114,73.93333333333334,0.08333333333333333,74.01666666666667,0.05558207610898446,0.05564472497745716,2018,8,30,1,18,22,2018,8,30,2,32,23,2018,8,30,2,32,18
4.161,78.35,0.08333333333333333,78.43333333333334,0.05305142371440713,0.05310784939374601,2018,8,30,1,30,23,2018,8,30,2,48,49,2018,8,30,2,48,44
12.509,132.93333333333334,18.983333333333334,151.91666666666666,0.08234119583104774,0.09409979939819459,2018,8,30,1,34,50,2018,8,30,4,6,45,2018,8,30,3,47,46
5.929,120.56666666666666,0.08333333333333333,120.65,0.04914214670534604,0.049176112800663536,2018,8,30,1,43,12,2018,8,30,3,43,51,2018,8,30,3,43,46
12.805,122.61666666666666,0.08333333333333333,122.7,0.104360228198859,0.10443115400299036,2018,8,30,1,49,11,2018,8,30,3,51,53,2018,8,30,3,51,48
13.107,140.41666666666666,0.06666666666666667,140.48333333333332,0.09329932376319848,0.09334362017804154,2018,8,30,1,50,57,2018,8,30,4,11,26,2018,8,30,4,11,22
2.519,79.0,13.75,92.75,0.027159029649595687,0.03188607594936709,2018,8,30,1,51,50,2018,8,30,3,24,35,2018,8,30,3,10,50
4.555,80.25,0.08333333333333333,80.33333333333333,0.056701244813278005,0.0567601246105919,2018,8,30,2,16,4,2018,8,30,3,36,24,2018,8,30,3,36,19
7.653,80.15,28.066666666666666,108.21666666666667,0.07071923610041583,0.09548346849656893,2018,8,30,2,52,55,2018,8,30,4,41,8,2018,8,30,4,13,4
13.881,894.6666666666666,-0.9666666666666667,893.7,0.015532057737495804,0.01551527570789866,2018,8,30,3,8,46,2018,8,30,18,2,28,2018,8,30,18,3,26
0.551,5.566666666666666,0.16666666666666666,5.733333333333333,0.09610465116279071,0.09898203592814372,2018,8,30,3,23,35,2018,8,30,3,29,19,2018,8,30,3,29,9
13.914,146.58333333333334,530.1,676.6833333333333,0.02056205512179503,0.09492211483797612,2018,8,30,3,26,59,2018,8,30,14,43,40,2018,8,30,5,53,34
6.277,61.483333333333334,0.06666666666666667,61.55,0.1019821283509342,0.10209270805096232,2018,8,30,3,29,51,2018,8,30,4,31,24,2018,8,30,4,31,20
8.501,153.46666666666667,573.2166666666667,726.6833333333333,0.011698355542304075,0.05539313640312771,2018,8,30,3,30,1,2018,8,30,15,36,42,2018,8,30,6,3,29
3.134,28.583333333333332,0.05,28.633333333333333,0.10945285215366705,0.10964431486880466,2018,8,30,3,30,32,2018,8,30,3,59,10,2018,8,30,3,59,7
13.974,143.7,30.55,174.25,0.08019512195121951,0.09724425887265137,2018,8,30,3,31,23,2018,8,30,6,25,38,2018,8,30,5,55,5
5.235,51.15,0.06666666666666667,51.21666666666667,0.10221282134721771,0.10234604105571848,2018,8,30,3,39,9,2018,8,30,4,30,22,2018,8,30,4,30,18
5.155,53.18333333333333,0.08333333333333333,53.266666666666666,0.09677722152690864,0.09692886242557193,2018,8,30,4,3,29,2018,8,30,4,56,45,2018,8,30,4,56,40
3.982,74.53333333333333,0.08333333333333333,74.61666666666666,0.053366093366093374,0.05342576028622541,2018,8,30,4,15,57,2018,8,30,5,30,34,2018,8,30,5,30,29
6.21,64.75,0.15,64.9,0.09568567026194144,0.09590733590733591,2018,8,30,4,36,31,2018,8,30,5,41,25,2018,8,30,5,41,16
2.187,70.65,13.866666666666667,84.51666666666667,0.025876552948136462,0.03095541401273885,2018,8,30,4,37,52,2018,8,30,6,2,23,2018,8,30,5,48,31
13.266,1003.2,0.15,1003.35,0.013221707280609956,0.013223684210526315,2018,8,30,4,38,24,2018,8,30,21,21,45,2018,8,30,21,21,36
7.044,71.5,0.08333333333333333,71.58333333333333,0.09840279394644937,0.09851748251748252,2018,8,30,4,38,46,2018,8,30,5,50,21,2018,8,30,5,50,16
1.415,13.066666666666666,0.15,13.216666666666667,0.10706179066834805,0.10829081632653062,2018,8,30,4,49,5,2018,8,30,5,2,18,2018,8,30,5,2,9
0.837,9.516666666666667,-0.9833333333333333,8.533333333333333,0.0980859375,0.0879509632224168,2018,8,30,4,52,11,2018,8,30,5,0,43,2018,8,30,5,1,42
13.901,136.78333333333333,313.03333333333336,449.81666666666666,0.030903701508021787,0.1016278786401852,2018,8,30,5,1,39,2018,8,30,12,31,28,2018,8,30,7,18,26
9.986,96.15,0.06666666666666667,96.21666666666667,0.1037865927593972,0.10385855434217368,2018,8,30,5,30,47,2018,8,30,7,7,0,2018,8,30,7,6,56
6.578,122.48333333333333,416.15,538.6333333333333,0.012212389380530974,0.053705266022588107,2018,8,30,5,54,58,2018,8,30,14,53,36,2018,8,30,7,57,27
6.269,120.23333333333333,138.51666666666668,258.75,0.0242280193236715,0.05214028278347657,2018,8,30,7,25,19,2018,8,30,11,44,4,2018,8,30,9,25,33
11.925,254.28333333333333,256.23333333333335,510.51666666666665,0.023358688909927854,0.046896506521596645,2018,8,30,11,50,33,2018,8,30,20,21,4,2018,8,30,16,4,50
4.039,77.21666666666667,43.36666666666667,120.58333333333333,0.03349550794747754,0.052307360241744004,2018,8,30,13,5,52,2018,8,30,15,6,27,2018,8,30,14,23,5
3.906,79.33333333333333,4.866666666666666,84.2,0.0463895486935867,0.049235294117647065,2018,8,30,13,24,5,2018,8,30,14,48,17,2018,8,30,14,43,25
12.127,287.2,250.83333333333334,538.0333333333333,0.02253949569419491,0.042224930362117,2018,8,30,13,30,46,2018,8,30,22,28,48,2018,8,30,18,17,58
6.994,88.85,245.38333333333333,334.23333333333335,0.02092550114690336,0.07871693866066404,2018,8,30,14,2,32,2018,8,30,19,36,46,2018,8,30,15,31,23
12.387,160.71666666666667,403.46666666666664,564.1833333333333,0.021955629080381674,0.07707352483666909,2018,8,30,14,6,24,2018,8,30,23,30,35,2018,8,30,16,47,7
12.851,268.48333333333335,-0.95,267.53333333333336,0.048035135808621975,0.04786516853932584,2018,8,30,14,8,0,2018,8,30,18,35,32,2018,8,30,18,36,29
6.16,483.45,46.36666666666667,529.8166666666667,0.011626663311208279,0.01274175199089875,2018,8,30,14,28,33,2018,8,30,23,18,22,2018,8,30,22,32,0
13.203,531.0666666666667,8.766666666666667,539.8333333333334,0.02445754862611917,0.024861285463218676,2018,8,30,14,28,37,2018,8,30,23,28,27,2018,8,30,23,19,41
8.208,134.56666666666666,405.43333333333334,540.0,0.0152,0.06099578895219222,2018,8,30,14,30,16,2018,8,30,23,30,16,2018,8,30,16,44,50
4.251,589.25,68.45,657.7,0.006463433176220161,0.007214255409418753,2018,8,30,14,32,43,2018,8,31,1,30,25,2018,8,31,0,21,58
2.039,46.11666666666667,568.3833333333333,614.5,0.003318144833197722,0.044213950126490785,2018,8,30,14,42,42,2018,8,31,0,57,12,2018,8,30,15,28,49
13.912,268.23333333333335,21.616666666666667,289.85,0.047997239951699154,0.051865291412948926,2018,8,30,14,46,17,2018,8,30,19,36,8,2018,8,30,19,14,31
6.608,124.61666666666666,399.05,523.6666666666666,0.012618714194780395,0.05302661495252106,2018,8,30,14,50,54,2018,8,30,23,34,34,2018,8,30,16,55,31
6.47,101.78333333333333,0.2,101.98333333333333,0.0634417388462167,0.0635663992140167,2018,8,30,15,7,32,2018,8,30,16,49,31,2018,8,30,16,49,19
26.12,308.48333333333335,83.08333333333333,391.56666666666666,0.06670639312164808,0.08467232157328868,2018,8,30,15,10,48,2018,8,30,21,42,22,2018,8,30,20,19,17
2.568,499.81666666666666,-1.0,498.81666666666666,0.005148184035550804,0.005137883890759945,2018,8,30,15,11,34,2018,8,30,23,30,23,2018,8,30,23,31,23
13.697,177.71666666666667,0.08333333333333333,177.8,0.07703599550056242,0.07707211854074837,2018,8,30,15,11,49,2018,8,30,18,9,37,2018,8,30,18,9,32
13.954,653.6833333333333,-0.45,653.2333333333333,0.021361432872378426,0.021346727518421257,2018,8,30,15,12,6,2018,8,31,2,5,20,2018,8,31,2,5,47
6.387,105.06666666666666,403.55,508.6166666666667,0.01255759085100108,0.06078997461928934,2018,8,30,15,16,17,2018,8,30,23,44,54,2018,8,30,17,1,21
6.154,171.08333333333334,283.28333333333336,454.3666666666667,0.013544127356760326,0.03597077447637603,2018,8,30,15,17,21,2018,8,30,22,51,43,2018,8,30,18,8,26
2.758,83.93333333333334,836.5,920.4333333333333,0.0029964147321913594,0.032859412231930105,2018,8,30,15,20,35,2018,8,31,6,41,1,2018,8,30,16,44,31
9.885,170.93333333333334,370.96666666666664,541.9,0.0182413729470382,0.0578295631825273,2018,8,30,15,20,51,2018,8,31,0,22,45,2018,8,30,18,11,47
4.228,91.28333333333333,122.43333333333334,213.71666666666667,0.019783202058800593,0.046317327003834216,2018,8,30,15,30,9,2018,8,30,19,3,52,2018,8,30,17,1,26
1.863,57.78333333333333,509.93333333333334,567.7166666666667,0.0032815665091154625,0.032241130660513415,2018,8,30,15,31,16,2018,8,31,0,58,59,2018,8,30,16,29,3
5.128,144.11666666666667,248.36666666666667,392.48333333333335,0.013065522952142342,0.0355822828726726,2018,8,30,15,31,29,2018,8,30,22,3,58,2018,8,30,17,55,36
13.894,288.71666666666664,132.28333333333333,421.0,0.03300237529691211,0.048123304277550086,2018,8,30,15,32,47,2018,8,30,22,33,47,2018,8,30,20,21,30
13.236,465.78333333333336,17.666666666666668,483.45,0.027378219050574002,0.028416645793824025,2018,8,30,15,34,10,2018,8,30,23,37,37,2018,8,30,23,19,57
4.552,89.58333333333333,31.8,121.38333333333334,0.03750102979541397,0.05081302325581395,2018,8,30,15,36,17,2018,8,30,17,37,40,2018,8,30,17,5,52
13.406,267.43333333333334,-0.9666666666666667,266.46666666666664,0.050310232674505885,0.05012838090489842,2018,8,30,15,40,58,2018,8,30,20,7,26,2018,8,30,20,8,24
13.956,471.48333333333335,12.1,483.5833333333333,0.02885955540237808,0.029600197956802996,2018,8,30,15,46,29,2018,8,30,23,50,4,2018,8,30,23,37,58
4.519,114.88333333333334,286.45,401.3333333333333,0.011259966777408639,0.03933555781227332,2018,8,30,15,48,20,2018,8,30,22,29,40,2018,8,30,17,43,13
2.943,80.45,432.05,512.5,0.005742439024390244,0.036581727781230575,2018,8,30,15,52,28,2018,8,31,0,24,58,2018,8,30,17,12,55
13.23,418.6166666666667,119.46666666666667,538.0833333333334,0.024587269629859066,0.03160409284548314,2018,8,30,16,7,36,2018,8,31,1,5,41,2018,8,30,23,6,13
3.622,126.16666666666667,213.33333333333334,339.5,0.01066863033873343,0.02870805812417437,2018,8,30,16,9,39,2018,8,30,21,49,9,2018,8,30,18,15,49
5.505,104.35,460.8833333333333,565.2333333333333,0.009739340685262722,0.05275515093435554,2018,8,30,16,12,59,2018,8,31,1,38,13,2018,8,30,17,57,20
13.961,464.15,54.45,518.6,0.02692055534130351,0.030078638371216205,2018,8,30,16,24,28,2018,8,31,1,3,4,2018,8,31,0,8,37
4.511,191.5,231.5,423.0,0.010664302600472814,0.02355613577023499,2018,8,30,16,26,12,2018,8,30,23,29,12,2018,8,30,19,37,42
10.046,346.6166666666667,96.41666666666667,443.03333333333336,0.022675494695658712,0.028983026398038177,2018,8,30,16,41,13,2018,8,31,0,4,15,2018,8,30,22,27,50
13.899,368.1166666666667,40.81666666666667,408.93333333333334,0.03398842517117704,0.037757051659347125,2018,8,30,16,41,15,2018,8,30,23,30,11,2018,8,30,22,49,22
11.517,111.31666666666666,390.75,502.06666666666666,0.022939184703226662,0.10346159604731248,2018,8,30,16,41,26,2018,8,31,1,3,30,2018,8,30,18,32,45
13.979,216.01666666666668,275.21666666666664,491.23333333333335,0.028456945104159595,0.06471259933647094,2018,8,30,16,44,18,2018,8,31,0,55,32,2018,8,30,20,20,19
7.821,160.5,321.65,482.15,0.016221093020844134,0.04872897196261682,2018,8,30,17,0,6,2018,8,31,1,2,15,2018,8,30,19,40,36
3.879,79.86666666666666,142.78333333333333,222.65,0.01742196272176061,0.04856844741235393,2018,8,30,17,5,8,2018,8,30,20,47,47,2018,8,30,18,25,0
13.915,295.0833333333333,-0.9666666666666667,294.1166666666667,0.047311157703859005,0.04715617057328438,2018,8,30,17,18,26,2018,8,30,22,12,33,2018,8,30,22,13,31
11.203,202.86666666666667,261.21666666666664,464.0833333333333,0.024140061052253546,0.05522346368715083,2018,8,30,17,57,10,2018,8,31,1,41,15,2018,8,30,21,20,2
2.463,157.86666666666667,0.08333333333333333,157.95,0.01559354226020893,0.015601773648648648,2018,8,30,18,28,44,2018,8,30,21,6,41,2018,8,30,21,6,36
1.604,16.15,0.11666666666666667,16.266666666666666,0.0986065573770492,0.09931888544891643,2018,8,30,18,34,2,2018,8,30,18,50,18,2018,8,30,18,50,11
13.723,128.45,369.8666666666667,498.31666666666666,0.027538713669353492,0.10683534449202026,2018,8,30,18,34,31,2018,8,31,2,52,50,2018,8,30,20,42,58
6.013,161.43333333333334,86.5,247.93333333333334,0.024252487227749395,0.03724757381788148,2018,8,30,18,35,51,2018,8,30,22,43,47,2018,8,30,21,17,17
13.933,241.16666666666666,279.8666666666667,521.0333333333333,0.026741091420894376,0.05777332411886662,2018,8,30,20,7,29,2018,8,31,4,48,31,2018,8,31,0,8,39
2.202,44.35,248.28333333333333,292.6333333333333,0.007524775031324753,0.04965050732807215,2018,8,30,20,10,4,2018,8,31,1,2,42,2018,8,30,20,54,25
1.733,42.55,60.95,103.5,0.016743961352657006,0.04072855464159812,2018,8,30,20,12,26,2018,8,30,21,55,56,2018,8,30,20,54,59
3.35,65.1,215.7,280.8,0.01193019943019943,0.05145929339477727,2018,8,30,20,20,42,2018,8,31,1,1,30,2018,8,30,21,25,48
10.822,101.61666666666666,125.18333333333334,226.8,0.04771604938271604,0.10649827784156142,2018,8,30,20,23,45,2018,8,31,0,10,33,2018,8,30,22,5,22
2.946,99.83333333333333,0.06666666666666667,99.9,0.02948948948948949,0.02950918196994992,2018,8,30,21,17,45,2018,8,30,22,57,39,2018,8,30,22,57,35
5.875,54.38333333333333,0.06666666666666667,54.45,0.1078971533516988,0.10802942077842477,2018,8,30,21,18,43,2018,8,30,22,13,10,2018,8,30,22,13,6
11.666,223.36666666666667,28.716666666666665,252.08333333333334,0.046278347107438014,0.052228025667810776,2018,8,30,21,51,19,2018,8,31,2,3,24,2018,8,31,1,34,41
4.605,63.96666666666667,74.56666666666666,138.53333333333333,0.033241097208854674,0.07199062011464305,2018,8,30,22,2,4,2018,8,31,0,20,36,2018,8,30,23,6,2
10.312,213.7,0.03333333333333333,213.73333333333332,0.04824703680598877,0.048254562470753395,2018,8,30,22,7,23,2018,8,31,1,41,7,2018,8,31,1,41,5
2.646,27.833333333333332,228.3,256.1333333333333,0.010330557001561687,0.09506586826347306,2018,8,30,22,12,37,2018,8,31,2,28,45,2018,8,30,22,40,27
12.372,117.68333333333334,0.08333333333333333,117.76666666666667,0.10505519388621568,0.10512958504461124,2018,8,30,22,25,11,2018,8,31,0,22,57,2018,8,31,0,22,52
4.671,176.93333333333334,0.06666666666666667,177.0,0.026389830508474578,0.02639977392614921,2018,8,30,22,44,2,2018,8,31,1,41,2,2018,8,31,1,40,58
15.871,143.5,2.783333333333333,146.28333333333333,0.10849492993050018,0.1105993031358885,2018,8,30,22,45,33,2018,8,31,1,11,50,2018,8,31,1,9,3
3.623,51.13333333333333,0.05,51.18333333333333,0.07078476066427875,0.07085397653194264,2018,8,30,22,59,39,2018,8,30,23,50,50,2018,8,30,23,50,47
13.241,225.95,160.15,386.1,0.03429422429422429,0.05860146050011065,2018,8,30,23,28,52,2018,8,31,5,54,58,2018,8,31,3,14,49
1.068,29.616666666666667,19.716666666666665,49.333333333333336,0.021648648648648648,0.03606077658975802,2018,8,31,0,1,47,2018,8,31,0,51,7,2018,8,31,0,31,24
28.022,253.0,0.05,253.05,0.11073700849634459,0.1107588932806324,2018,8,31,0,39,7,2018,8,31,4,52,10,2018,8,31,4,52,7
5.389,50.56666666666667,0.06666666666666667,50.63333333333333,0.10643186306780777,0.1065721819380356,2018,8,31,1,9,14,2018,8,31,1,59,52,2018,8,31,1,59,48
2.614,80.58333333333333,17.866666666666667,98.45,0.026551549009649567,0.03243846949327818,2018,8,31,1,37,57,2018,8,31,3,16,24,2018,8,31,2,58,32
9.778,99.75,0.16666666666666666,99.91666666666667,0.09786155129274396,0.09802506265664161,2018,8,31,1,46,55,2018,8,31,3,26,50,2018,8,31,3,26,40
10.276,117.93333333333334,0.08333333333333333,118.01666666666667,0.08707244739443581,0.08713397399660824,2018,8,31,1,48,15,2018,8,31,3,46,16,2018,8,31,3,46,11
5.915,122.68333333333334,64.88333333333334,187.56666666666666,0.031535454060778394,0.04821355794049721,2018,8,31,1,56,51,2018,8,31,5,4,25,2018,8,31,3,59,32
2.103,66.0,19.0,85.0,0.02474117647058824,0.031863636363636365,2018,8,31,2,30,29,2018,8,31,3,55,29,2018,8,31,3,36,29
5.417,95.35,0.4,95.75,0.05657441253263707,0.0568117461982171,2018,8,31,2,32,3,2018,8,31,4,7,48,2018,8,31,4,7,24
5.307,54.88333333333333,0.08333333333333333,54.96666666666667,0.09654942389326865,0.0966960218645612,2018,8,31,2,35,25,2018,8,31,3,30,23,2018,8,31,3,30,18
13.289,135.35,0.08333333333333333,135.43333333333334,0.09812207728279596,0.09818248984115258,2018,8,31,2,36,56,2018,8,31,4,52,22,2018,8,31,4,52,17
11.695,215.61666666666667,0.06666666666666667,215.68333333333334,0.05422301213198362,0.05423977738270078,2018,8,31,2,57,50,2018,8,31,6,33,31,2018,8,31,6,33,27
7.708,74.65,0.08333333333333333,74.73333333333333,0.10314005352363961,0.10325519089082384,2018,8,31,3,2,53,2018,8,31,4,17,37,2018,8,31,4,17,32
6.528,136.8,643.85,780.65,0.008362262217382949,0.04771929824561403,2018,8,31,3,19,48,2018,8,31,16,20,27,2018,8,31,5,36,36
7.994,73.41666666666667,0.08333333333333333,73.5,0.10876190476190475,0.10888535754824062,2018,8,31,3,20,56,2018,8,31,4,34,26,2018,8,31,4,34,21
17.123,150.18333333333334,0.15,150.33333333333334,0.11390022172949002,0.11401398290977695,2018,8,31,4,12,55,2018,8,31,6,43,15,2018,8,31,6,43,6
47.133,684.4833333333333,97.93333333333334,782.4166666666666,0.06024028118010438,0.06885923689400765,2018,8,31,4,34,25,2018,8,31,17,36,50,2018,8,31,15,58,54
13.239,132.75,534.8,667.55,0.019832222305445287,0.09972881355932205,2018,8,31,4,54,1,2018,8,31,16,1,34,2018,8,31,7,6,46
10.436,97.76666666666667,0.05,97.81666666666666,0.10668938490373148,0.10674394817592908,2018,8,31,5,26,44,2018,8,31,7,4,33,2018,8,31,7,4,30
2.391,71.9,1.0666666666666667,72.96666666666667,0.03276838739150297,0.03325452016689847,2018,8,31,5,31,45,2018,8,31,6,44,43,2018,8,31,6,43,39
9.215,161.48333333333332,0.08333333333333333,161.56666666666666,0.05703527955436352,0.05706471256063578,2018,8,31,5,50,6,2018,8,31,8,31,40,2018,8,31,8,31,35
8.343,144.43333333333334,388.68333333333334,533.1166666666667,0.015649482602307186,0.057763674128779134,2018,8,31,5,54,3,2018,8,31,14,47,10,2018,8,31,8,18,29
48.043,453.23333333333335,40.016666666666666,493.25,0.09740091231626964,0.10600058836508053,2018,8,31,6,45,51,2018,8,31,14,59,6,2018,8,31,14,19,5
13.78,133.18333333333334,355.9166666666667,489.1,0.02817419750562257,0.1034663996996621,2018,8,31,9,8,50,2018,8,31,17,17,56,2018,8,31,11,22,1
5.247,98.11666666666666,579.75,677.8666666666667,0.0077404602675059005,0.053477153049091224,2018,8,31,13,9,35,2018,9,1,0,27,27,2018,8,31,14,47,42
2.074,20.616666666666667,0.26666666666666666,20.883333333333333,0.09931364724660814,0.10059822150363783,2018,8,31,13,13,3,2018,8,31,13,33,56,2018,8,31,13,33,40
7.531,68.1,0.08333333333333333,68.18333333333334,0.11045221217306281,0.11058737151248164,2018,8,31,13,50,7,2018,8,31,14,58,18,2018,8,31,14,58,13
13.574,319.76666666666665,367.8833333333333,687.65,0.019739693157856467,0.04244970290837069,2018,8,31,13,54,31,2018,9,1,1,22,10,2018,8,31,19,14,17
13.19,254.51666666666668,177.63333333333333,432.15,0.030521809556866827,0.05182371815860127,2018,8,31,13,57,24,2018,8,31,21,9,33,2018,8,31,18,11,55
14.051,1774.25,5475.683333333333,7249.933333333333,0.0019380867870049379,0.007919402564463858,2018,8,31,14,5,57,2018,9,5,14,55,53,2018,9,1,19,40,12
5.787,502.1666666666667,83.41666666666667,585.5833333333334,0.009882453394051515,0.011524062396282774,2018,8,31,14,20,5,2018,9,1,0,5,40,2018,8,31,22,42,15
11.813,472.48333333333335,-0.9833333333333333,471.5,0.025054082714740192,0.025001940103707362,2018,8,31,14,30,29,2018,8,31,22,21,59,2018,8,31,22,22,58
12.196,464.55,73.5,538.05,0.022667038379332777,0.026253363470024754,2018,8,31,14,32,11,2018,8,31,23,30,14,2018,8,31,22,16,44
8.56,199.25,96.03333333333333,295.28333333333336,0.028989106507873792,0.04296110414052698,2018,8,31,14,34,7,2018,8,31,19,29,24,2018,8,31,17,53,22
11.301,230.33333333333334,-0.9833333333333333,229.35,0.04927403531720079,0.04906367583212735,2018,8,31,14,34,48,2018,8,31,18,24,9,2018,8,31,18,25,8
6.777,460.0833333333333,0.06666666666666667,460.15,0.014727806150168424,0.014729940228219527,2018,8,31,14,54,14,2018,8,31,22,34,23,2018,8,31,22,34,19
5.219,105.53333333333333,50.25,155.78333333333333,0.0335016582860811,0.049453569172457364,2018,8,31,14,54,48,2018,8,31,17,30,35,2018,8,31,16,40,20
8.0,146.71666666666667,76.55,223.26666666666668,0.035831591519856675,0.0545268658411905,2018,8,31,14,55,1,2018,8,31,18,38,17,2018,8,31,17,21,44
8.831,208.66666666666666,0.05,208.71666666666667,0.04231094785594506,0.042321086261980834,2018,8,31,14,55,9,2018,8,31,18,23,52,2018,8,31,18,23,49
12.801,353.1166666666667,262.8,615.9166666666666,0.020783655797591668,0.03625147496106103,2018,8,31,14,59,8,2018,9,1,1,15,3,2018,8,31,20,52,15
12.689,116.5,0.15,116.65,0.10877839691384483,0.10891845493562231,2018,8,31,15,3,30,2018,8,31,17,0,9,2018,8,31,17,0,0
13.937,383.03333333333336,134.25,517.2833333333333,0.026942681315848826,0.03638586720041771,2018,8,31,15,11,56,2018,8,31,23,49,13,2018,8,31,21,34,58
13.168,176.25,124.48333333333333,300.73333333333335,0.04378630015517623,0.07471205673758864,2018,8,31,15,13,0,2018,8,31,20,13,44,2018,8,31,18,9,15
5.602,173.81666666666666,531.2333333333333,705.05,0.007945535777604425,0.03222936043724231,2018,8,31,15,14,56,2018,9,1,2,59,59,2018,8,31,18,8,45
2.49,54.63333333333333,140.83333333333334,195.46666666666667,0.0127387448840382,0.04557657107992679,2018,8,31,15,19,4,2018,8,31,18,34,32,2018,8,31,16,13,42
13.892,386.78333333333336,106.21666666666667,493.0,0.028178498985801215,0.035916749256689785,2018,8,31,15,19,11,2018,8,31,23,32,11,2018,8,31,21,45,58
2.16,28.866666666666667,100.55,129.41666666666666,0.016690276883451385,0.07482678983833718,2018,8,31,15,21,48,2018,8,31,17,31,13,2018,8,31,15,50,40
1.128,40.71666666666667,819.8833333333333,860.6,0.0013107134557285613,0.027703643061809245,2018,8,31,15,22,24,2018,9,1,5,43,0,2018,8,31,16,3,7
7.156,250.98333333333332,54.083333333333336,305.06666666666666,0.023457167832167832,0.028511853376718244,2018,8,31,15,24,15,2018,8,31,20,29,19,2018,8,31,19,35,14
17.01,192.68333333333334,50.583333333333336,243.26666666666668,0.06992326664839682,0.08827956059164432,2018,8,31,15,26,24,2018,8,31,19,29,40,2018,8,31,18,39,5
2.714,44.583333333333336,40.016666666666666,84.6,0.03208037825059102,0.060874766355140185,2018,8,31,15,28,49,2018,8,31,16,53,25,2018,8,31,16,13,24
3.332,36.516666666666666,468.3666666666667,504.8833333333333,0.006599544449212689,0.09124600638977635,2018,8,31,15,33,26,2018,8,31,23,58,19,2018,8,31,16,9,57
