kWhDelivered,kWh_per_min_effective_charging,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
0.58,0.11599999999999999,2020,8,14,11,22,0,2020,8,14,11,27,0
4.482,0.061397260273972604,2020,8,14,12,41,0,2020,8,14,13,54,0
12.83,0.06512690355329949,2020,8,14,12,44,0,2020,8,14,16,1,0
0.469,0.03908333333333333,2020,8,14,13,19,0,2020,8,14,13,31,0
0.616,0.1232,2020,8,14,16,8,0,2020,8,14,16,13,0
19.819,0.10060406091370558,2020,8,14,16,59,0,2020,8,14,20,16,0
6.703,0.23113793103448277,2020,8,14,18,18,0,2020,8,14,18,47,0
1.755,0.14625,2020,8,14,19,23,0,2020,8,14,19,35,0
1.109,0.0693125,2020,8,14,19,29,0,2020,8,14,19,45,0
6.124,1.2247999999999999,2020,8,14,19,37,0,2020,8,14,19,42,0
15.595,0.08860795454545455,2020,8,14,20,34,0,2020,8,14,23,30,0
1.581,0.058555555555555555,2020,8,14,20,48,0,2020,8,14,21,15,0
0.57,0.08142857142857142,2020,8,14,20,59,0,2020,8,14,21,6,0
0.472,0.0944,2020,8,14,21,18,0,2020,8,14,21,23,0
1.388,0.27759999999999996,2020,8,14,23,26,0,2020,8,14,23,31,0
6.063,0.30315,2020,8,14,23,51,0,2020,8,15,0,11,0
0.516,0.1032,2020,8,14,23,54,0,2020,8,14,23,59,0
15.214,0.08743678160919541,2020,8,15,0,35,0,2020,8,15,3,29,0
0.723,0.1446,2020,8,15,1,56,0,2020,8,15,2,1,0
15.324,0.07475121951219513,2020,8,15,2,16,0,2020,8,15,5,41,0
0.735,0.1225,2020,8,15,3,48,0,2020,8,15,3,54,0
19.642,0.08808071748878923,2020,8,15,4,44,0,2020,8,15,8,27,0
5.552,0.05551999999999999,2020,8,15,6,53,0,2020,8,15,8,33,0
7.761,0.10779166666666667,2020,8,15,7,54,0,2020,8,15,9,6,0
2.001,0.250125,2020,8,15,8,40,0,2020,8,15,8,48,0
1.482,0.2964,2020,8,15,8,50,0,2020,8,15,8,55,0
4.539,0.07565,2020,8,15,9,47,0,2020,8,15,10,47,0
0.945,0.118125,2020,8,15,9,53,0,2020,8,15,10,1,0
9.866,0.35235714285714287,2020,8,15,10,33,0,2020,8,15,11,1,0
0.761,0.1522,2020,8,15,10,50,0,2020,8,15,10,55,0
1.032,0.2064,2020,8,15,11,30,0,2020,8,15,11,35,0
1.979,0.32983333333333337,2020,8,15,12,28,0,2020,8,15,12,34,0
8.808,0.12765217391304348,2020,8,15,13,45,0,2020,8,15,14,54,0
10.049,0.2233111111111111,2020,8,15,13,46,0,2020,8,15,14,31,0
1.891,0.04976315789473684,2020,8,15,15,20,0,2020,8,15,15,58,0
1.433,0.1433,2020,8,15,15,25,0,2020,8,15,15,35,0
1.461,0.05411111111111112,2020,8,15,16,47,0,2020,8,15,17,14,0
0.689,0.13779999999999998,2020,8,15,18,5,0,2020,8,15,18,10,0
1.417,0.05248148148148148,2020,8,15,19,41,0,2020,8,15,20,8,0
1.196,0.09966666666666667,2020,8,15,22,10,0,2020,8,15,22,22,0
8.861,0.23948648648648652,2020,8,15,23,48,0,2020,8,16,0,25,0
17.855,0.09156410256410256,2020,8,15,23,50,0,2020,8,16,3,5,0
12.194,0.06928409090909092,2020,8,16,1,6,0,2020,8,16,4,2,0
11.509,1.9181666666666668,2020,8,16,1,13,0,2020,8,16,1,19,0
9.464,0.8603636363636364,2020,8,16,1,54,0,2020,8,16,2,5,0
10.985,0.07422297297297296,2020,8,16,2,11,0,2020,8,16,4,39,0
0.667,0.13340000000000002,2020,8,16,3,17,0,2020,8,16,3,22,0
7.261,1.4522,2020,8,16,3,54,0,2020,8,16,3,59,0
0.614,0.055818181818181815,2020,8,16,4,29,0,2020,8,16,4,40,0
0.735,0.1225,2020,8,16,5,10,0,2020,8,16,5,16,0
0.725,0.04833333333333333,2020,8,16,6,55,0,2020,8,16,7,10,0
15.232,3.0463999999999998,2020,8,16,7,10,0,2020,8,16,7,15,0
7.482,0.27711111111111114,2020,8,16,7,38,0,2020,8,16,8,5,0
1.0,0.2,2020,8,16,7,54,0,2020,8,16,7,59,0
7.223,0.5159285714285714,2020,8,16,8,15,0,2020,8,16,8,29,0
0.845,0.16899999999999998,2020,8,16,10,23,0,2020,8,16,10,28,0
28.219,0.23914406779661018,2020,8,16,10,23,0,2020,8,16,12,21,0
28.197,0.06778125,2020,8,16,10,33,0,2020,8,16,17,29,0
7.074,0.07689130434782608,2020,8,16,12,7,0,2020,8,16,13,39,0
1.642,0.09122222222222222,2020,8,16,12,59,0,2020,8,16,13,17,0
22.91,0.7636666666666667,2020,8,16,13,45,0,2020,8,16,14,15,0
6.531,0.07594186046511628,2020,8,16,14,49,0,2020,8,16,16,15,0
12.519,0.3576857142857143,2020,8,16,14,59,0,2020,8,16,15,34,0
0.48,0.05333333333333333,2020,8,16,15,5,0,2020,8,16,15,14,0
12.749,0.05591666666666667,2020,8,16,15,49,0,2020,8,16,19,37,0
1.025,0.205,2020,8,16,15,52,0,2020,8,16,15,57,0
23.334,0.10370666666666667,2020,8,16,15,56,0,2020,8,16,19,41,0
4.724,0.05832098765432099,2020,8,16,16,30,0,2020,8,16,17,51,0
15.969,0.0665375,2020,8,16,17,17,0,2020,8,16,21,17,0
33.593,0.0910379403794038,2020,8,16,17,20,0,2020,8,16,23,29,0
15.454,0.34342222222222224,2020,8,16,17,53,0,2020,8,16,18,38,0
2.603,0.10412,2020,8,16,20,43,0,2020,8,16,21,8,0
15.637,0.11757142857142858,2020,8,16,22,36,0,2020,8,17,0,49,0
12.85,0.09734848484848485,2020,8,16,23,49,0,2020,8,17,2,1,0
1.068,0.2136,2020,8,17,1,16,0,2020,8,17,1,21,0
0.784,0.1568,2020,8,17,3,34,0,2020,8,17,3,39,0
1.036,0.17266666666666666,2020,8,17,6,36,0,2020,8,17,6,42,0
24.444,0.29809756097560974,2020,8,17,7,44,0,2020,8,17,9,6,0
1.171,0.23420000000000002,2020,8,17,7,46,0,2020,8,17,7,51,0
20.579,0.12548170731707317,2020,8,17,8,2,0,2020,8,17,10,46,0
0.75,0.10714285714285714,2020,8,17,9,0,0,2020,8,17,9,7,0
16.124,0.34306382978723404,2020,8,17,10,56,0,2020,8,17,11,43,0
13.274,0.07415642458100558,2020,8,17,11,11,0,2020,8,17,14,10,0
15.219,0.07316826923076923,2020,8,17,11,47,0,2020,8,17,15,15,0
1.275,0.255,2020,8,17,12,26,0,2020,8,17,12,31,0
1.263,0.0842,2020,8,17,13,19,0,2020,8,17,13,34,0
0.966,0.13799999999999998,2020,8,17,14,20,0,2020,8,17,14,27,0
21.487,0.11368783068783068,2020,8,17,14,52,0,2020,8,17,18,1,0
6.536,0.21786666666666665,2020,8,17,16,2,0,2020,8,17,16,32,0
0.656,0.1312,2020,8,17,16,22,0,2020,8,17,16,27,0
11.376,0.1697910447761194,2020,8,17,18,14,0,2020,8,17,19,21,0
0.557,0.11140000000000001,2020,8,17,19,52,0,2020,8,17,19,57,0
5.055,0.07659090909090908,2020,8,17,20,13,0,2020,8,17,21,19,0
0.55,0.06875,2020,8,17,20,31,0,2020,8,17,20,39,0
6.568,0.07463636363636363,2020,8,17,21,7,0,2020,8,17,22,35,0
4.426,0.06605970149253731,2020,8,17,23,27,0,2020,8,18,0,34,0
4.93,0.1972,2020,8,18,1,29,0,2020,8,18,1,54,0
12.21,0.10617391304347827,2020,8,18,1,49,0,2020,8,18,3,44,0
22.875,0.07060185185185185,2020,8,18,2,0,0,2020,8,18,7,24,0
11.148,0.3185142857142857,2020,8,18,2,25,0,2020,8,18,3,0,0
15.04,0.06596491228070175,2020,8,18,5,1,0,2020,8,18,8,49,0
10.898,0.08072592592592592,2020,8,18,5,3,0,2020,8,18,7,18,0
13.413,0.2579423076923077,2020,8,18,5,45,0,2020,8,18,6,37,0
14.436,0.07975690607734806,2020,8,18,6,25,0,2020,8,18,9,26,0
1.32,0.264,2020,8,18,6,29,0,2020,8,18,6,34,0
29.015,0.20433098591549295,2020,8,18,6,31,0,2020,8,18,8,53,0
16.095,0.32846938775510204,2020,8,18,6,41,0,2020,8,18,7,30,0
18.477,0.10805263157894737,2020,8,18,7,19,0,2020,8,18,10,10,0
0.864,0.108,2020,8,18,7,28,0,2020,8,18,7,36,0
1.845,0.06833333333333333,2020,8,18,8,16,0,2020,8,18,8,43,0
1.369,0.059521739130434785,2020,8,18,8,26,0,2020,8,18,8,49,0
1.533,0.09017647058823529,2020,8,18,8,30,0,2020,8,18,8,47,0
10.963,0.19932727272727271,2020,8,18,8,31,0,2020,8,18,9,26,0
8.107,0.0653790322580645,2020,8,18,9,16,0,2020,8,18,11,20,0
10.14,0.3072727272727273,2020,8,18,9,44,0,2020,8,18,10,17,0
14.86,0.2286153846153846,2020,8,18,9,51,0,2020,8,18,10,56,0
10.869,0.06431360946745562,2020,8,18,13,51,0,2020,8,18,16,40,0
2.507,0.5014000000000001,2020,8,18,15,23,0,2020,8,18,15,28,0
7.832,0.10305263157894737,2020,8,18,15,28,0,2020,8,18,16,44,0
6.623,0.08383544303797469,2020,8,18,15,34,0,2020,8,18,16,53,0
13.181,2.6361999999999997,2020,8,18,15,38,0,2020,8,18,15,43,0
8.571,0.10849367088607595,2020,8,18,15,43,0,2020,8,18,17,2,0
17.401,0.0557724358974359,2020,8,18,19,7,0,2020,8,19,0,19,0
0.986,0.1972,2020,8,18,20,30,0,2020,8,18,20,35,0
0.607,0.10116666666666667,2020,8,18,21,20,0,2020,8,18,21,26,0
8.806,1.7611999999999999,2020,8,18,23,3,0,2020,8,18,23,8,0
0.849,0.1698,2020,8,18,23,24,0,2020,8,18,23,29,0
1.317,0.07747058823529411,2020,8,18,23,27,0,2020,8,18,23,44,0
12.459,0.05794883720930232,2020,8,19,0,2,0,2020,8,19,3,37,0
1.185,0.1692857142857143,2020,8,19,0,16,0,2020,8,19,0,23,0
0.405,0.081,2020,8,19,0,44,0,2020,8,19,0,49,0
5.951,0.19196774193548385,2020,8,19,1,14,0,2020,8,19,1,45,0
7.475,0.06334745762711864,2020,8,19,1,18,0,2020,8,19,3,16,0
5.4,0.06835443037974684,2020,8,19,2,49,0,2020,8,19,4,8,0
2.382,0.059550000000000006,2020,8,19,3,39,0,2020,8,19,4,19,0
0.644,0.07155555555555555,2020,8,19,3,41,0,2020,8,19,3,50,0
0.893,0.1786,2020,8,19,5,16,0,2020,8,19,5,21,0
2.175,0.10874999999999999,2020,8,19,6,11,0,2020,8,19,6,31,0
1.469,0.2938,2020,8,19,6,39,0,2020,8,19,6,44,0
1.293,0.2586,2020,8,19,6,47,0,2020,8,19,6,52,0
0.469,0.05211111111111111,2020,8,19,10,12,0,2020,8,19,10,21,0
1.563,0.06795652173913043,2020,8,19,10,50,0,2020,8,19,11,13,0
17.017,0.09724,2020,8,19,12,3,0,2020,8,19,14,58,0
1.264,0.05745454545454545,2020,8,19,12,13,0,2020,8,19,12,35,0
12.541,0.20559016393442622,2020,8,19,12,20,0,2020,8,19,13,21,0
0.726,0.121,2020,8,19,14,23,0,2020,8,19,14,29,0
7.209,0.2325483870967742,2020,8,19,16,4,0,2020,8,19,16,35,0
6.05,0.22407407407407406,2020,8,19,16,13,0,2020,8,19,16,40,0
0.752,0.06266666666666666,2020,8,19,16,48,0,2020,8,19,17,0,0
9.71,0.06264516129032259,2020,8,19,17,1,0,2020,8,19,19,36,0
15.306,0.0635103734439834,2020,8,19,17,19,0,2020,8,19,21,20,0
6.734,0.08524050632911392,2020,8,19,18,44,0,2020,8,19,20,3,0
1.048,0.0655,2020,8,19,19,19,0,2020,8,19,19,35,0
0.826,0.13766666666666666,2020,8,19,19,38,0,2020,8,19,19,44,0
10.368,0.06912,2020,8,19,19,46,0,2020,8,19,22,16,0
7.448,0.0954871794871795,2020,8,19,19,55,0,2020,8,19,21,13,0
1.197,0.07980000000000001,2020,8,19,20,25,0,2020,8,19,20,40,0
0.986,0.1972,2020,8,19,20,33,0,2020,8,19,20,38,0
1.114,0.07426666666666668,2020,8,19,21,12,0,2020,8,19,21,27,0
9.791,0.09236792452830189,2020,8,19,23,6,0,2020,8,20,0,52,0
15.5,0.08516483516483517,2020,8,19,23,33,0,2020,8,20,2,35,0
19.358,0.33375862068965517,2020,8,20,0,16,0,2020,8,20,1,14,0
13.681,0.11496638655462184,2020,8,20,0,38,0,2020,8,20,2,37,0
8.434,0.07398245614035087,2020,8,20,1,21,0,2020,8,20,3,15,0
10.054,0.09484905660377359,2020,8,20,2,34,0,2020,8,20,4,20,0
3.204,0.267,2020,8,20,3,14,0,2020,8,20,3,26,0
15.083,0.09196951219512195,2020,8,20,3,27,0,2020,8,20,6,11,0
12.901,0.09486029411764706,2020,8,20,3,51,0,2020,8,20,6,7,0
8.132,0.19834146341463413,2020,8,20,5,40,0,2020,8,20,6,21,0
1.532,0.07295238095238095,2020,8,20,6,3,0,2020,8,20,6,24,0
11.103,0.09026829268292683,2020,8,20,7,49,0,2020,8,20,9,52,0
1.56,0.052000000000000005,2020,8,20,8,47,0,2020,8,20,9,17,0
0.849,0.1415,2020,8,20,9,28,0,2020,8,20,9,34,0
1.188,0.09899999999999999,2020,8,20,9,36,0,2020,8,20,9,48,0
1.672,0.0836,2020,8,20,10,48,0,2020,8,20,11,8,0
7.395,0.23109375,2020,8,20,13,16,0,2020,8,20,13,48,0
6.588,0.205875,2020,8,20,13,31,0,2020,8,20,14,3,0
1.342,0.083875,2020,8,20,14,54,0,2020,8,20,15,10,0
1.531,0.0729047619047619,2020,8,20,16,6,0,2020,8,20,16,27,0
10.161,0.08328688524590164,2020,8,20,16,25,0,2020,8,20,18,27,0
0.98,0.196,2020,8,20,16,38,0,2020,8,20,16,43,0
9.671,0.09123584905660377,2020,8,20,16,48,0,2020,8,20,18,34,0
10.277,0.11050537634408601,2020,8,20,17,4,0,2020,8,20,18,37,0
14.84,0.212,2020,8,20,18,52,0,2020,8,20,20,2,0
11.093,0.07757342657342657,2020,8,20,20,6,0,2020,8,20,22,29,0
0.618,0.1236,2020,8,20,20,46,0,2020,8,20,20,51,0
17.665,0.21029761904761904,2020,8,21,0,22,0,2020,8,21,1,46,0
8.382,0.09746511627906976,2020,8,21,0,35,0,2020,8,21,2,1,0
11.126,0.33715151515151515,2020,8,21,2,9,0,2020,8,21,2,42,0
9.653,0.4196956521739131,2020,8,21,4,37,0,2020,8,21,5,0,0
1.005,0.0773076923076923,2020,8,21,7,45,0,2020,8,21,7,58,0
0.897,0.08154545454545455,2020,8,21,10,5,0,2020,8,21,10,16,0
4.41,0.08320754716981132,2020,8,21,10,12,0,2020,8,21,11,5,0
11.407,0.10276576576576577,2020,8,21,10,39,0,2020,8,21,12,30,0
16.702,0.07199137931034484,2020,8,21,10,41,0,2020,8,21,14,33,0
0.446,0.0892,2020,8,21,10,43,0,2020,8,21,10,48,0
1.248,0.06568421052631579,2020,8,21,11,5,0,2020,8,21,11,24,0
1.284,0.25680000000000003,2020,8,21,12,54,0,2020,8,21,12,59,0
1.606,0.08030000000000001,2020,8,21,15,7,0,2020,8,21,15,27,0
2.265,0.453,2020,8,21,15,26,0,2020,8,21,15,31,0
1.298,0.05643478260869565,2020,8,21,18,16,0,2020,8,21,18,39,0
10.003,0.27035135135135135,2020,8,21,18,59,0,2020,8,21,19,36,0
6.137,0.11801923076923077,2020,8,21,19,14,0,2020,8,21,20,6,0
9.137,0.2768787878787879,2020,8,21,20,32,0,2020,8,21,21,5,0
10.83,0.09025,2020,8,21,21,16,0,2020,8,21,23,16,0
1.599,0.08883333333333333,2020,8,21,21,29,0,2020,8,21,21,47,0
38.52448,0.06057308176100629,2020,8,21,21,36,0,2020,8,22,8,12,0
0.784,0.112,2020,8,22,0,2,0,2020,8,22,0,9,0
13.085,0.12115740740740742,2020,8,22,0,30,0,2020,8,22,2,18,0
0.897,0.049833333333333334,2020,8,22,2,4,0,2020,8,22,2,22,0
17.484,0.10469461077844312,2020,8,22,3,12,0,2020,8,22,5,59,0
1.295,0.0996153846153846,2020,8,22,3,15,0,2020,8,22,3,28,0
38.52448,0.3321075862068965,2020,8,22,4,43,0,2020,8,22,6,39,0
6.955,0.34775,2020,8,22,6,59,0,2020,8,22,7,19,0
10.725,0.11657608695652173,2020,8,22,7,5,0,2020,8,22,8,37,0
5.746,0.11050000000000001,2020,8,22,7,16,0,2020,8,22,8,8,0
10.417,0.10313861386138613,2020,8,22,7,29,0,2020,8,22,9,10,0
14.745,0.06221518987341772,2020,8,22,7,49,0,2020,8,22,11,46,0
14.218,0.7483157894736842,2020,8,22,8,22,0,2020,8,22,8,41,0
11.863,0.10053389830508475,2020,8,22,8,26,0,2020,8,22,10,24,0
5.988,0.49900000000000005,2020,8,22,8,36,0,2020,8,22,8,48,0
5.621,0.0986140350877193,2020,8,22,8,53,0,2020,8,22,9,50,0
15.42,0.096375,2020,8,22,8,56,0,2020,8,22,11,36,0
18.239,0.23998684210526317,2020,8,22,9,2,0,2020,8,22,10,18,0
15.001,1.5001,2020,8,22,9,25,0,2020,8,22,9,35,0
1.729,0.2881666666666667,2020,8,22,10,11,0,2020,8,22,10,17,0
14.119,0.06820772946859903,2020,8,22,10,12,0,2020,8,22,13,39,0
6.643,0.1089016393442623,2020,8,22,11,28,0,2020,8,22,12,29,0
10.77,0.6335294117647059,2020,8,22,11,40,0,2020,8,22,11,57,0
3.483,0.5805,2020,8,22,11,58,0,2020,8,22,12,4,0
4.96,0.4509090909090909,2020,8,22,12,35,0,2020,8,22,12,46,0
26.703,0.53406,2020,8,22,13,25,0,2020,8,22,14,15,0
1.096,0.07306666666666667,2020,8,22,14,48,0,2020,8,22,15,3,0
7.036,1.4072,2020,8,22,16,3,0,2020,8,22,16,8,0
5.568,0.2784,2020,8,22,16,5,0,2020,8,22,16,25,0
4.813,0.601625,2020,8,22,16,49,0,2020,8,22,16,57,0
1.088,0.10880000000000001,2020,8,22,16,50,0,2020,8,22,17,0,0
11.529,0.06405,2020,8,22,17,3,0,2020,8,22,20,3,0
7.78,0.09848101265822785,2020,8,22,17,40,0,2020,8,22,18,59,0
10.694,0.08226153846153847,2020,8,22,18,51,0,2020,8,22,21,1,0
0.509,0.08483333333333333,2020,8,22,19,30,0,2020,8,22,19,36,0
1.174,0.09783333333333333,2020,8,22,19,33,0,2020,8,22,19,45,0
0.911,0.07591666666666667,2020,8,22,19,43,0,2020,8,22,19,55,0
17.322,0.08056744186046512,2020,8,22,20,30,0,2020,8,23,0,5,0
0.74,0.06166666666666667,2020,8,22,20,38,0,2020,8,22,20,50,0
5.279,0.22952173913043478,2020,8,22,21,43,0,2020,8,22,22,6,0
13.216,0.11295726495726495,2020,8,22,21,54,0,2020,8,22,23,51,0
4.622,0.11273170731707317,2020,8,22,22,51,0,2020,8,22,23,32,0
0.751,0.1502,2020,8,23,0,27,0,2020,8,23,0,32,0
1.428,0.28559999999999997,2020,8,23,2,31,0,2020,8,23,2,36,0
7.795,1.2991666666666666,2020,8,23,3,17,0,2020,8,23,3,23,0
28.781,0.09107911392405063,2020,8,23,4,6,0,2020,8,23,9,22,0
0.933,0.1555,2020,8,23,5,13,0,2020,8,23,5,19,0
1.557,0.0865,2020,8,23,6,19,0,2020,8,23,6,37,0
7.363,0.05374452554744526,2020,8,23,8,31,0,2020,8,23,10,48,0
9.624,0.09820408163265307,2020,8,23,11,12,0,2020,8,23,12,50,0
1.963,0.16358333333333333,2020,8,23,11,37,0,2020,8,23,11,49,0
0.588,0.1176,2020,8,23,12,8,0,2020,8,23,12,13,0
5.184,0.08786440677966102,2020,8,23,12,34,0,2020,8,23,13,33,0
5.133,1.0266,2020,8,23,14,36,0,2020,8,23,14,41,0
0.735,0.0735,2020,8,23,15,10,0,2020,8,23,15,20,0
12.587,2.0978333333333334,2020,8,23,15,17,0,2020,8,23,15,23,0
0.762,0.05861538461538462,2020,8,23,15,33,0,2020,8,23,15,46,0
1.4,0.2333333333333333,2020,8,23,16,8,0,2020,8,23,16,14,0
1.213,0.2426,2020,8,23,16,35,0,2020,8,23,16,40,0
1.257,0.157125,2020,8,23,17,30,0,2020,8,23,17,38,0
8.979,0.0707007874015748,2020,8,23,18,7,0,2020,8,23,20,14,0
0.427,0.0854,2020,8,23,19,48,0,2020,8,23,19,53,0
5.029,0.11695348837209302,2020,8,23,20,5,0,2020,8,23,20,48,0
0.472,0.0944,2020,8,23,20,43,0,2020,8,23,20,48,0
8.639,0.28796666666666665,2020,8,23,20,46,0,2020,8,23,21,16,0
14.581,0.09346794871794871,2020,8,23,22,9,0,2020,8,24,0,45,0
10.161,0.06598051948051947,2020,8,23,22,58,0,2020,8,24,1,32,0
0.872,0.07266666666666667,2020,8,23,23,32,0,2020,8,23,23,44,0
0.892,0.1784,2020,8,24,0,3,0,2020,8,24,0,8,0
9.522,0.08426548672566372,2020,8,24,0,9,0,2020,8,24,2,2,0
1.622,0.09011111111111111,2020,8,24,0,37,0,2020,8,24,0,55,0
7.295,0.07844086021505377,2020,8,24,1,32,0,2020,8,24,3,5,0
4.977,0.33180000000000004,2020,8,24,2,2,0,2020,8,24,2,17,0
0.924,0.18480000000000002,2020,8,24,3,48,0,2020,8,24,3,53,0
0.952,0.19039999999999999,2020,8,24,3,58,0,2020,8,24,4,3,0
0.669,0.083625,2020,8,24,5,26,0,2020,8,24,5,34,0
5.622,0.05354285714285714,2020,8,24,5,35,0,2020,8,24,7,20,0
1.032,0.2064,2020,8,24,5,38,0,2020,8,24,5,43,0
0.83,0.16599999999999998,2020,8,24,8,58,0,2020,8,24,9,3,0
23.385,1.5590000000000002,2020,8,24,8,59,0,2020,8,24,9,14,0
0.875,0.14583333333333334,2020,8,24,9,38,0,2020,8,24,9,44,0
9.304,0.09493877551020409,2020,8,24,9,41,0,2020,8,24,11,19,0
33.88,0.24374100719424463,2020,8,24,9,49,0,2020,8,24,12,8,0
1.801,0.07504166666666666,2020,8,24,10,12,0,2020,8,24,10,36,0
1.259,0.20983333333333332,2020,8,24,10,15,0,2020,8,24,10,21,0
6.655,1.331,2020,8,24,10,20,0,2020,8,24,10,25,0
38.52448,0.09022126463700234,2020,8,24,11,14,0,2020,8,24,18,21,0
0.882,0.063,2020,8,24,11,59,0,2020,8,24,12,13,0
0.77,0.077,2020,8,24,12,16,0,2020,8,24,12,26,0
0.562,0.09366666666666668,2020,8,24,12,52,0,2020,8,24,12,58,0
1.214,0.10116666666666667,2020,8,24,14,20,0,2020,8,24,14,32,0
1.308,0.08175,2020,8,24,14,57,0,2020,8,24,15,13,0
5.383,0.1251860465116279,2020,8,24,15,15,0,2020,8,24,15,58,0
10.934,0.06749382716049382,2020,8,24,17,7,0,2020,8,24,19,49,0
17.138,0.9521111111111112,2020,8,24,17,46,0,2020,8,24,18,4,0
1.078,0.067375,2020,8,24,17,58,0,2020,8,24,18,14,0
13.644,0.11092682926829268,2020,8,24,18,2,0,2020,8,24,20,5,0
0.496,0.08266666666666667,2020,8,24,18,48,0,2020,8,24,18,54,0
37.311,1.16596875,2020,8,24,18,57,0,2020,8,24,19,29,0
0.561,0.11220000000000001,2020,8,24,19,55,0,2020,8,24,20,0,0
0.891,0.1485,2020,8,24,21,43,0,2020,8,24,21,49,0
17.687,0.24911267605633805,2020,8,24,21,57,0,2020,8,24,23,8,0
10.507,0.18433333333333332,2020,8,24,23,13,0,2020,8,25,0,10,0
17.318,0.07156198347107438,2020,8,24,23,28,0,2020,8,25,3,30,0
17.889,0.07301632653061224,2020,8,24,23,31,0,2020,8,25,3,36,0
0.575,0.11499999999999999,2020,8,25,1,18,0,2020,8,25,1,23,0
30.171,0.058698443579766536,2020,8,25,1,45,0,2020,8,25,10,19,0
7.301,0.30420833333333336,2020,8,25,1,52,0,2020,8,25,2,16,0
20.307,0.07384363636363636,2020,8,25,3,16,0,2020,8,25,7,51,0
1.064,0.06258823529411765,2020,8,25,3,43,0,2020,8,25,4,0,0
21.429,0.05854918032786885,2020,8,25,5,51,0,2020,8,25,11,57,0
23.953,0.05842195121951219,2020,8,25,5,54,0,2020,8,25,12,44,0
22.756,0.09937117903930132,2020,8,25,6,24,0,2020,8,25,10,13,0
2.676,0.5352,2020,8,25,6,51,0,2020,8,25,6,56,0
1.524,0.3048,2020,8,25,6,55,0,2020,8,25,7,0,0
17.335,0.06541509433962264,2020,8,25,8,44,0,2020,8,25,13,9,0
8.114,0.0730990990990991,2020,8,25,15,39,0,2020,8,25,17,30,0
35.021,1.40084,2020,8,25,19,21,0,2020,8,25,19,46,0
12.634,0.07137853107344633,2020,8,25,20,49,0,2020,8,25,23,46,0
8.351,0.10706410256410258,2020,8,25,21,14,0,2020,8,25,22,32,0
0.748,0.1496,2020,8,25,21,23,0,2020,8,25,21,28,0
12.018,1.3353333333333335,2020,8,25,21,41,0,2020,8,25,21,50,0
1.167,0.2334,2020,8,25,22,29,0,2020,8,25,22,34,0
11.734,0.07521794871794872,2020,8,25,23,36,0,2020,8,26,2,12,0
38.52448,0.08448350877192982,2020,8,25,23,38,0,2020,8,26,7,14,0
0.679,0.097,2020,8,26,0,15,0,2020,8,26,0,22,0
38.52448,0.08196697872340425,2020,8,26,0,56,0,2020,8,26,8,46,0
1.831,0.15258333333333332,2020,8,26,1,21,0,2020,8,26,1,33,0
7.624,0.24593548387096772,2020,8,26,1,50,0,2020,8,26,2,21,0
16.903,0.3018392857142857,2020,8,26,2,59,0,2020,8,26,3,55,0
24.221,0.21434513274336284,2020,8,26,3,43,0,2020,8,26,5,36,0
10.255,1.465,2020,8,26,4,18,0,2020,8,26,4,25,0
9.604,0.300125,2020,8,26,4,58,0,2020,8,26,5,30,0
9.714,0.3736153846153846,2020,8,26,4,59,0,2020,8,26,5,25,0
0.849,0.0653076923076923,2020,8,26,5,15,0,2020,8,26,5,28,0
8.274,0.07521818181818181,2020,8,26,9,1,0,2020,8,26,10,51,0
27.383,0.23811304347826087,2020,8,26,11,19,0,2020,8,26,13,14,0
7.363,0.0995,2020,8,26,11,24,0,2020,8,26,12,38,0
14.729,0.0616276150627615,2020,8,26,14,9,0,2020,8,26,18,8,0
12.376,1.0313333333333332,2020,8,26,15,5,0,2020,8,26,15,17,0
8.236,0.1055897435897436,2020,8,26,15,36,0,2020,8,26,16,54,0
1.329,0.2658,2020,8,26,18,59,0,2020,8,26,19,4,0
0.559,0.11180000000000001,2020,8,26,20,42,0,2020,8,26,20,47,0
0.767,0.12783333333333333,2020,8,26,20,44,0,2020,8,26,20,50,0
14.613,0.057988095238095234,2020,8,26,20,56,0,2020,8,27,1,8,0
2.729,0.10107407407407408,2020,8,26,21,41,0,2020,8,26,22,8,0
0.678,0.09685714285714286,2020,8,26,21,50,0,2020,8,26,21,57,0
4.25,0.10625,2020,8,26,22,42,0,2020,8,26,23,22,0
1.382,0.11516666666666665,2020,8,26,22,57,0,2020,8,26,23,9,0
10.981,1.5687142857142857,2020,8,26,23,43,0,2020,8,26,23,50,0
0.571,0.1142,2020,8,27,0,26,0,2020,8,27,0,31,0
1.037,0.20739999999999997,2020,8,27,2,32,0,2020,8,27,2,37,0
9.98,0.2036734693877551,2020,8,27,3,7,0,2020,8,27,3,56,0
0.892,0.06861538461538462,2020,8,27,3,45,0,2020,8,27,3,58,0
10.006,0.08479661016949153,2020,8,27,4,21,0,2020,8,27,6,19,0
0.878,0.051647058823529414,2020,8,27,5,6,0,2020,8,27,5,23,0
0.405,0.081,2020,8,27,5,10,0,2020,8,27,5,15,0
0.745,0.149,2020,8,27,6,34,0,2020,8,27,6,39,0
2.036,0.1018,2020,8,27,7,47,0,2020,8,27,8,7,0
